Station Name;Channel Name;Channel Nr;Date Time;Value;Status
WLT-03;Vlaga 07;127;18.8.2017 18:00;34,7;0
WLT-03;Vlaga 08;128;18.8.2017 18:00;31,1;0
WLT-03;Vlaga 09;129;18.8.2017 18:00;3,1;0
WLT-04;Vlaga 10;127;18.8.2017 18:00;27,2;0
WLT-04;Vlaga 11;128;18.8.2017 18:00;30,5;0
WLT-04;Vlaga 12;129;18.8.2017 18:00;30,8;0
WLT-05;Vlaga 13;127;18.8.2017 18:00;38,1;0
WLT-05;Vlaga 14;128;18.8.2017 18:00;35,5;0
WLT-05;Vlaga 15;129;18.8.2017 18:00;32,8;0
WLT-06;Vlaga 16;127;18.8.2017 18:00;37,9;0
WLT-06;Vlaga 17;128;18.8.2017 18:00;34,8;0
WLT-06;Vlaga 18;129;18.8.2017 18:00;35,2;0
WLT-01;Vlaga 01;127;18.8.2017 19:00;28,9;0
WLT-01;Vlaga 02;128;18.8.2017 19:00;27,6;0
WLT-01;Vlaga 03;129;18.8.2017 19:00;31,9;0
WLT-02;Vlaga 04;127;18.8.2017 19:00;33,2;0
WLT-02;Vlaga 05;128;18.8.2017 19:00;24,1;0
WLT-02;Vlaga 06;129;18.8.2017 19:00;29,9;0
WLT-03;Vlaga 07;127;18.8.2017 19:00;34,7;0
WLT-03;Vlaga 08;128;18.8.2017 19:00;31;0
WLT-03;Vlaga 09;129;18.8.2017 19:00;3,1;0
WLT-04;Vlaga 10;127;18.8.2017 19:00;27,2;0
WLT-04;Vlaga 11;128;18.8.2017 19:00;33,5;0
WLT-04;Vlaga 12;129;18.8.2017 19:00;30,6;0
WLT-05;Vlaga 13;127;18.8.2017 19:00;38,1;0
WLT-05;Vlaga 14;128;18.8.2017 19:00;35,5;0
WLT-05;Vlaga 15;129;18.8.2017 19:00;32,8;0
WLT-06;Vlaga 16;127;18.8.2017 19:00;37,9;0
WLT-06;Vlaga 17;128;18.8.2017 19:00;31,3;0
WLT-06;Vlaga 18;129;18.8.2017 19:00;38,2;0
WLT-01;Vlaga 01;127;18.8.2017 20:00;29;0
WLT-01;Vlaga 02;128;18.8.2017 20:00;27,6;0
WLT-01;Vlaga 03;129;18.8.2017 20:00;31,9;0
WLT-02;Vlaga 04;127;18.8.2017 20:00;33,2;0
WLT-02;Vlaga 05;128;18.8.2017 20:00;24,1;0
WLT-02;Vlaga 06;129;18.8.2017 20:00;29,9;0
WLT-03;Vlaga 07;127;18.8.2017 20:00;34,8;0
WLT-03;Vlaga 08;128;18.8.2017 20:00;31;0
WLT-03;Vlaga 09;129;18.8.2017 20:00;3,1;0
WLT-04;Vlaga 10;127;18.8.2017 20:00;27,2;0
WLT-04;Vlaga 11;128;18.8.2017 20:00;33,5;0
WLT-04;Vlaga 12;129;18.8.2017 20:00;30,6;0
WLT-05;Vlaga 13;127;18.8.2017 20:00;38,1;0
WLT-05;Vlaga 14;128;18.8.2017 20:00;35,4;0
WLT-05;Vlaga 15;129;18.8.2017 20:00;32,8;0
WLT-06;Vlaga 16;127;18.8.2017 20:00;37,9;0
WLT-06;Vlaga 17;128;18.8.2017 20:00;31,3;0
WLT-06;Vlaga 18;129;18.8.2017 20:00;38,2;0
WLT-01;Vlaga 01;127;18.8.2017 21:00;29,1;0
WLT-01;Vlaga 02;128;18.8.2017 21:00;27,6;0
WLT-01;Vlaga 03;129;18.8.2017 21:00;31,9;0
WLT-02;Vlaga 04;127;18.8.2017 21:00;33,3;0
WLT-02;Vlaga 05;128;18.8.2017 21:00;24,2;0
WLT-02;Vlaga 06;129;18.8.2017 21:00;29,9;0
WLT-03;Vlaga 07;127;18.8.2017 21:00;34,9;0
WLT-03;Vlaga 08;128;18.8.2017 21:00;31;0
WLT-03;Vlaga 09;129;18.8.2017 21:00;3,1;0
WLT-04;Vlaga 10;127;18.8.2017 21:00;27,2;0
WLT-04;Vlaga 11;128;18.8.2017 21:00;33,5;0
WLT-04;Vlaga 12;129;18.8.2017 21:00;30,5;0
WLT-05;Vlaga 13;127;18.8.2017 21:00;38,1;0
WLT-05;Vlaga 14;128;18.8.2017 21:00;35,3;0
WLT-05;Vlaga 15;129;18.8.2017 21:00;32,8;0
WLT-06;Vlaga 16;127;18.8.2017 21:00;37,8;0
WLT-06;Vlaga 17;128;18.8.2017 21:00;34,7;0
WLT-06;Vlaga 18;129;18.8.2017 21:00;38,1;0
WLT-01;Vlaga 01;127;18.8.2017 22:00;29,1;0
WLT-01;Vlaga 02;128;18.8.2017 22:00;27,6;0
WLT-01;Vlaga 03;129;18.8.2017 22:00;31,9;0
WLT-02;Vlaga 04;127;18.8.2017 22:00;33,3;0
WLT-02;Vlaga 05;128;18.8.2017 22:00;24,2;0
WLT-02;Vlaga 06;129;18.8.2017 22:00;29,9;0
WLT-03;Vlaga 07;127;18.8.2017 22:00;34,9;0
WLT-03;Vlaga 08;128;18.8.2017 22:00;31;0
WLT-03;Vlaga 09;129;18.8.2017 22:00;3,1;0
WLT-04;Vlaga 10;127;18.8.2017 22:00;27,2;0
WLT-04;Vlaga 11;128;18.8.2017 22:00;33,5;0
WLT-04;Vlaga 12;129;18.8.2017 22:00;30,5;0
WLT-05;Vlaga 13;127;18.8.2017 22:00;38,1;0
WLT-05;Vlaga 14;128;18.8.2017 22:00;35,3;0
WLT-05;Vlaga 15;129;18.8.2017 22:00;32,8;0
WLT-06;Vlaga 16;127;18.8.2017 22:00;37,9;0
WLT-06;Vlaga 17;128;18.8.2017 22:00;31,3;0
WLT-06;Vlaga 18;129;18.8.2017 22:00;38,1;0
WLT-01;Vlaga 01;127;18.8.2017 23:00;29,2;0
WLT-01;Vlaga 02;128;18.8.2017 23:00;27,6;0
WLT-01;Vlaga 03;129;18.8.2017 23:00;28,8;0
WLT-02;Vlaga 04;127;18.8.2017 23:00;33,3;0
WLT-02;Vlaga 05;128;18.8.2017 23:00;24,3;0
WLT-02;Vlaga 06;129;18.8.2017 23:00;29,8;0
WLT-03;Vlaga 07;127;18.8.2017 23:00;34,9;0
WLT-03;Vlaga 08;128;18.8.2017 23:00;31;0
WLT-03;Vlaga 09;129;18.8.2017 23:00;3,1;0
WLT-04;Vlaga 10;127;18.8.2017 23:00;27,2;0
WLT-04;Vlaga 11;128;18.8.2017 23:00;33,5;0
WLT-04;Vlaga 12;129;18.8.2017 23:00;30,5;0
WLT-05;Vlaga 13;127;18.8.2017 23:00;38,1;0
WLT-05;Vlaga 14;128;18.8.2017 23:00;35,2;0
WLT-05;Vlaga 15;129;18.8.2017 23:00;32,7;0
WLT-06;Vlaga 16;127;18.8.2017 23:00;37,8;0
WLT-06;Vlaga 17;128;18.8.2017 23:00;31,3;0
WLT-06;Vlaga 18;129;18.8.2017 23:00;38,1;0
WLT-01;Vlaga 01;127;18.9.2017 0:00;45,9;0
WLT-01;Vlaga 02;128;18.9.2017 0:00;40,8;0
WLT-01;Vlaga 03;129;18.9.2017 0:00;40,6;0
WLT-02;Vlaga 04;127;18.9.2017 0:00;42,4;0
WLT-02;Vlaga 05;128;18.9.2017 0:00;41,3;0
WLT-02;Vlaga 06;129;18.9.2017 0:00;44,6;0
WLT-03;Vlaga 07;127;18.9.2017 0:00;42,5;0
WLT-03;Vlaga 08;128;18.9.2017 0:00;41,7;0
WLT-03;Vlaga 09;129;18.9.2017 0:00;38,6;0
WLT-04;Vlaga 10;127;18.9.2017 0:00;38,2;0
WLT-04;Vlaga 11;128;18.9.2017 0:00;40,7;0
WLT-04;Vlaga 12;129;18.9.2017 0:00;40;0
WLT-05;Vlaga 13;127;18.9.2017 0:00;44,3;0
WLT-05;Vlaga 14;128;18.9.2017 0:00;44,3;0
WLT-05;Vlaga 15;129;18.9.2017 0:00;45,9;0
WLT-06;Vlaga 16;127;18.9.2017 0:00;40,4;0
WLT-06;Vlaga 17;128;18.9.2017 0:00;40,3;0
WLT-06;Vlaga 18;129;18.9.2017 0:00;40;0
WLT-01;Vlaga 01;127;18.9.2017 1:00;45,9;0
WLT-01;Vlaga 02;128;18.9.2017 1:00;40,7;0
WLT-01;Vlaga 03;129;18.9.2017 1:00;40,6;0
WLT-02;Vlaga 04;127;18.9.2017 1:00;42,4;0
WLT-02;Vlaga 05;128;18.9.2017 1:00;41,1;0
WLT-02;Vlaga 06;129;18.9.2017 1:00;44,4;0
WLT-03;Vlaga 07;127;18.9.2017 1:00;42,4;0
WLT-03;Vlaga 08;128;18.9.2017 1:00;41,6;0
WLT-03;Vlaga 09;129;18.9.2017 1:00;38,5;0
WLT-04;Vlaga 10;127;18.9.2017 1:00;38,2;0
WLT-04;Vlaga 11;128;18.9.2017 1:00;40,7;0
WLT-04;Vlaga 12;129;18.9.2017 1:00;40;0
WLT-05;Vlaga 13;127;18.9.2017 1:00;44,3;0
WLT-05;Vlaga 14;128;18.9.2017 1:00;44,3;0
WLT-05;Vlaga 15;129;18.9.2017 1:00;45,8;0
WLT-06;Vlaga 16;127;18.9.2017 1:00;40,4;0
WLT-06;Vlaga 17;128;18.9.2017 1:00;40,3;0
WLT-06;Vlaga 18;129;18.9.2017 1:00;43,1;0
WLT-01;Vlaga 01;127;18.9.2017 2:00;45,8;0
WLT-01;Vlaga 02;128;18.9.2017 2:00;40,8;0
WLT-01;Vlaga 03;129;18.9.2017 2:00;40,5;0
WLT-02;Vlaga 04;127;18.9.2017 2:00;42,4;0
WLT-02;Vlaga 05;128;18.9.2017 2:00;41,1;0
WLT-02;Vlaga 06;129;18.9.2017 2:00;44,4;0
WLT-03;Vlaga 07;127;18.9.2017 2:00;42,4;0
WLT-03;Vlaga 08;128;18.9.2017 2:00;41,6;0
WLT-03;Vlaga 09;129;18.9.2017 2:00;38,5;0
WLT-04;Vlaga 10;127;18.9.2017 2:00;38,1;0
WLT-04;Vlaga 11;128;18.9.2017 2:00;40,6;0
WLT-04;Vlaga 12;129;18.9.2017 2:00;43,1;0
WLT-05;Vlaga 13;127;18.9.2017 2:00;44,2;0
WLT-05;Vlaga 14;128;18.9.2017 2:00;44,2;0
WLT-05;Vlaga 15;129;18.9.2017 2:00;45,8;0
WLT-06;Vlaga 16;127;18.9.2017 2:00;40,3;0
WLT-06;Vlaga 17;128;18.9.2017 2:00;40,3;0
WLT-06;Vlaga 18;129;18.9.2017 2:00;43,1;0
WLT-01;Vlaga 01;127;18.9.2017 3:00;42,3;0
WLT-01;Vlaga 02;128;18.9.2017 3:00;40,8;0
WLT-01;Vlaga 03;129;18.9.2017 3:00;40,5;0
WLT-02;Vlaga 04;127;18.9.2017 3:00;42,4;0
WLT-02;Vlaga 05;128;18.9.2017 3:00;41;0
WLT-02;Vlaga 06;129;18.9.2017 3:00;44,3;0
WLT-03;Vlaga 07;127;18.9.2017 3:00;42,3;0
WLT-03;Vlaga 08;128;18.9.2017 3:00;41,6;0
WLT-03;Vlaga 09;129;18.9.2017 3:00;41,5;0
WLT-04;Vlaga 10;127;18.9.2017 3:00;38;0
WLT-04;Vlaga 11;128;18.9.2017 3:00;40,6;0
WLT-04;Vlaga 12;129;18.9.2017 3:00;43,1;0
WLT-05;Vlaga 13;127;18.9.2017 3:00;44,2;0
WLT-05;Vlaga 14;128;18.9.2017 3:00;44,2;0
WLT-05;Vlaga 15;129;18.9.2017 3:00;45,8;0
WLT-06;Vlaga 16;127;18.9.2017 3:00;40,3;0
WLT-06;Vlaga 17;128;18.9.2017 3:00;40,2;0
WLT-06;Vlaga 18;129;18.9.2017 3:00;43,1;0
WLT-01;Vlaga 01;127;18.9.2017 4:00;42,1;0
WLT-01;Vlaga 02;128;18.9.2017 4:00;40,8;0
WLT-01;Vlaga 03;129;18.9.2017 4:00;40,1;0
WLT-02;Vlaga 04;127;18.9.2017 4:00;42,4;0
WLT-02;Vlaga 05;128;18.9.2017 4:00;37,7;0
WLT-02;Vlaga 06;129;18.9.2017 4:00;44,3;0
WLT-03;Vlaga 07;127;18.9.2017 4:00;42,3;0
WLT-03;Vlaga 08;128;18.9.2017 4:00;44,7;0
WLT-03;Vlaga 09;129;18.9.2017 4:00;41,4;0
WLT-04;Vlaga 10;127;18.9.2017 4:00;38;0
WLT-04;Vlaga 11;128;18.9.2017 4:00;40,6;0
WLT-04;Vlaga 12;129;18.9.2017 4:00;43;0
WLT-05;Vlaga 13;127;18.9.2017 4:00;44,2;0
WLT-05;Vlaga 14;128;18.9.2017 4:00;44,2;0
WLT-05;Vlaga 15;129;18.9.2017 4:00;42,5;0
WLT-06;Vlaga 16;127;18.9.2017 4:00;40,2;0
WLT-06;Vlaga 17;128;18.9.2017 4:00;40,2;0
WLT-06;Vlaga 18;129;18.9.2017 4:00;43,1;0
WLT-01;Vlaga 01;127;18.9.2017 5:00;41,9;0
WLT-01;Vlaga 02;128;18.9.2017 5:00;40,6;0
WLT-01;Vlaga 03;129;18.9.2017 5:00;40;0
WLT-02;Vlaga 04;127;18.9.2017 5:00;42,3;0
WLT-02;Vlaga 05;128;18.9.2017 5:00;37,5;0
WLT-02;Vlaga 06;129;18.9.2017 5:00;44,2;0
WLT-03;Vlaga 07;127;18.9.2017 5:00;42,2;0
WLT-03;Vlaga 08;128;18.9.2017 5:00;44,7;0
WLT-03;Vlaga 09;129;18.9.2017 5:00;41,4;0
WLT-04;Vlaga 10;127;18.9.2017 5:00;38;0
WLT-04;Vlaga 11;128;18.9.2017 5:00;40,5;0
WLT-04;Vlaga 12;129;18.9.2017 5:00;43;0
WLT-05;Vlaga 13;127;18.9.2017 5:00;40,9;0
WLT-05;Vlaga 14;128;18.9.2017 5:00;40,9;0
WLT-05;Vlaga 15;129;18.9.2017 5:00;42,5;0
WLT-06;Vlaga 16;127;18.9.2017 5:00;40,1;0
WLT-06;Vlaga 17;128;18.9.2017 5:00;40,1;0
WLT-06;Vlaga 18;129;18.9.2017 5:00;43;0
WLT-01;Vlaga 01;127;18.9.2017 6:00;41,8;0
WLT-01;Vlaga 02;128;18.9.2017 6:00;40,6;0
WLT-01;Vlaga 03;129;18.9.2017 6:00;40;0
WLT-02;Vlaga 04;127;18.9.2017 6:00;42,3;0
WLT-02;Vlaga 05;128;18.9.2017 6:00;37,5;0
WLT-02;Vlaga 06;129;18.9.2017 6:00;40,9;0
WLT-03;Vlaga 07;127;18.9.2017 6:00;41,9;0
WLT-03;Vlaga 08;128;18.9.2017 6:00;44,7;0
WLT-03;Vlaga 09;129;18.9.2017 6:00;41,3;0
WLT-04;Vlaga 10;127;18.9.2017 6:00;37,9;0
WLT-04;Vlaga 11;128;18.9.2017 6:00;40,5;0
WLT-04;Vlaga 12;129;18.9.2017 6:00;43;0
WLT-05;Vlaga 13;127;18.9.2017 6:00;40,9;0
WLT-05;Vlaga 14;128;18.9.2017 6:00;40,9;0
WLT-05;Vlaga 15;129;18.9.2017 6:00;42,4;0
WLT-06;Vlaga 16;127;18.9.2017 6:00;40,1;0
WLT-06;Vlaga 17;128;18.9.2017 6:00;40;0
WLT-06;Vlaga 18;129;18.9.2017 6:00;43;0
WLT-01;Vlaga 01;127;18.9.2017 7:00;41,7;0
WLT-01;Vlaga 02;128;18.9.2017 7:00;40,6;0
WLT-01;Vlaga 03;129;18.9.2017 7:00;43,1;0
WLT-02;Vlaga 04;127;18.9.2017 7:00;42,3;0
WLT-02;Vlaga 05;128;18.9.2017 7:00;37,4;0
WLT-02;Vlaga 06;129;18.9.2017 7:00;40,9;0
WLT-03;Vlaga 07;127;18.9.2017 7:00;41,8;0
WLT-03;Vlaga 08;128;18.9.2017 7:00;44,7;0
WLT-03;Vlaga 09;129;18.9.2017 7:00;41,3;0
WLT-04;Vlaga 10;127;18.9.2017 7:00;37,9;0
WLT-04;Vlaga 11;128;18.9.2017 7:00;40,4;0
WLT-04;Vlaga 12;129;18.9.2017 7:00;42,9;0
WLT-05;Vlaga 13;127;18.9.2017 7:00;40,9;0
WLT-05;Vlaga 14;128;18.9.2017 7:00;40,8;0
WLT-05;Vlaga 15;129;18.9.2017 7:00;41,7;0
WLT-06;Vlaga 16;127;18.9.2017 7:00;40;0
WLT-06;Vlaga 17;128;18.9.2017 7:00;40;0
WLT-06;Vlaga 18;129;18.9.2017 7:00;43;0
WLT-01;Vlaga 01;127;18.9.2017 8:00;41,6;0
WLT-01;Vlaga 02;128;18.9.2017 8:00;40,5;0
WLT-01;Vlaga 03;129;18.9.2017 8:00;43,1;0
WLT-02;Vlaga 04;127;18.9.2017 8:00;42,2;0
WLT-02;Vlaga 05;128;18.9.2017 8:00;37,2;0
WLT-02;Vlaga 06;129;18.9.2017 8:00;40,8;0
WLT-03;Vlaga 07;127;18.9.2017 8:00;41,8;0
WLT-03;Vlaga 08;128;18.9.2017 8:00;44,7;0
WLT-03;Vlaga 09;129;18.9.2017 8:00;41,1;0
WLT-04;Vlaga 10;127;18.9.2017 8:00;37,9;0
WLT-04;Vlaga 11;128;18.9.2017 8:00;40,5;0
WLT-04;Vlaga 12;129;18.9.2017 8:00;42,8;0
WLT-05;Vlaga 13;127;18.9.2017 8:00;40,8;0
WLT-05;Vlaga 14;128;18.9.2017 8:00;40,6;0
WLT-05;Vlaga 15;129;18.9.2017 8:00;41,6;0
WLT-06;Vlaga 16;127;18.9.2017 8:00;40;0
WLT-06;Vlaga 17;128;18.9.2017 8:00;40;0
WLT-06;Vlaga 18;129;18.9.2017 8:00;43;0
WLT-01;Vlaga 01;127;18.9.2017 9:00;41,6;0
WLT-01;Vlaga 02;128;18.9.2017 9:00;40,3;0
WLT-01;Vlaga 03;129;18.9.2017 9:00;43;0
WLT-02;Vlaga 04;127;18.9.2017 9:00;42,2;0
WLT-02;Vlaga 05;128;18.9.2017 9:00;37,1;0
WLT-02;Vlaga 06;129;18.9.2017 9:00;40,8;0
WLT-03;Vlaga 07;127;18.9.2017 9:00;41,7;0
WLT-03;Vlaga 08;128;18.9.2017 9:00;44,6;0
WLT-03;Vlaga 09;129;18.9.2017 9:00;41,1;0
WLT-04;Vlaga 10;127;18.9.2017 9:00;37,8;0
WLT-04;Vlaga 11;128;18.9.2017 9:00;40,4;0
WLT-04;Vlaga 12;129;18.9.2017 9:00;42,7;0
WLT-05;Vlaga 13;127;18.9.2017 9:00;40,8;0
WLT-05;Vlaga 14;128;18.9.2017 9:00;40,6;0
WLT-05;Vlaga 15;129;18.9.2017 9:00;41,6;0
WLT-06;Vlaga 16;127;18.9.2017 9:00;40;0
WLT-06;Vlaga 17;128;18.9.2017 9:00;40;0
WLT-06;Vlaga 18;129;18.9.2017 9:00;42,9;0
WLT-01;Vlaga 01;127;18.9.2017 10:00;44,7;0
WLT-01;Vlaga 02;128;18.9.2017 10:00;40,2;0
WLT-01;Vlaga 03;129;18.9.2017 10:00;43;0
WLT-02;Vlaga 04;127;18.9.2017 10:00;42,1;0
WLT-02;Vlaga 05;128;18.9.2017 10:00;37,1;0
WLT-02;Vlaga 06;129;18.9.2017 10:00;40,6;0
WLT-03;Vlaga 07;127;18.9.2017 10:00;41,6;0
WLT-03;Vlaga 08;128;18.9.2017 10:00;44,6;0
WLT-03;Vlaga 09;129;18.9.2017 10:00;41;0
WLT-04;Vlaga 10;127;18.9.2017 10:00;37,8;0
WLT-04;Vlaga 11;128;18.9.2017 10:00;40,3;0
WLT-04;Vlaga 12;129;18.9.2017 10:00;42,7;0
WLT-05;Vlaga 13;127;18.9.2017 10:00;40,8;0
WLT-05;Vlaga 14;128;18.9.2017 10:00;40,6;0
WLT-05;Vlaga 15;129;18.9.2017 10:00;44,7;0
WLT-06;Vlaga 16;127;18.9.2017 10:00;40;0
WLT-06;Vlaga 17;128;18.9.2017 10:00;40,1;0
WLT-06;Vlaga 18;129;18.9.2017 10:00;42,9;0
WLT-01;Vlaga 01;127;18.9.2017 11:00;44,6;0
WLT-01;Vlaga 02;128;18.9.2017 11:00;40;0
WLT-01;Vlaga 03;129;18.9.2017 11:00;42,8;0
WLT-02;Vlaga 04;127;18.9.2017 11:00;42;0
WLT-02;Vlaga 05;128;18.9.2017 11:00;36,9;0
WLT-02;Vlaga 06;129;18.9.2017 11:00;40,6;0
WLT-03;Vlaga 07;127;18.9.2017 11:00;44,7;0
WLT-03;Vlaga 08;128;18.9.2017 11:00;44,6;0
WLT-03;Vlaga 09;129;18.9.2017 11:00;37,7;0
WLT-04;Vlaga 10;127;18.9.2017 11:00;37,8;0
WLT-04;Vlaga 11;128;18.9.2017 11:00;40,3;0
WLT-04;Vlaga 12;129;18.9.2017 11:00;42,7;0
WLT-05;Vlaga 13;127;18.9.2017 11:00;40,7;0
WLT-05;Vlaga 14;128;18.9.2017 11:00;40,6;0
WLT-05;Vlaga 15;129;18.9.2017 11:00;44,6;0
WLT-06;Vlaga 16;127;18.9.2017 11:00;43,1;0
WLT-06;Vlaga 17;128;18.9.2017 11:00;40;0
WLT-06;Vlaga 18;129;18.9.2017 11:00;42,8;0
WLT-01;Vlaga 01;127;18.9.2017 12:00;44,3;0
WLT-01;Vlaga 02;128;18.9.2017 12:00;43,1;0
WLT-01;Vlaga 03;129;18.9.2017 12:00;42,7;0
WLT-02;Vlaga 04;127;18.9.2017 12:00;41,9;0
WLT-02;Vlaga 05;128;18.9.2017 12:00;36,8;0
WLT-02;Vlaga 06;129;18.9.2017 12:00;40,5;0
WLT-03;Vlaga 07;127;18.9.2017 12:00;44,6;0
WLT-03;Vlaga 08;128;18.9.2017 12:00;44,4;0
WLT-03;Vlaga 09;129;18.9.2017 12:00;37,6;0
WLT-04;Vlaga 10;127;18.9.2017 12:00;34,5;0
WLT-04;Vlaga 11;128;18.9.2017 12:00;40,2;0
WLT-04;Vlaga 12;129;18.9.2017 12:00;42,6;0
WLT-05;Vlaga 13;127;18.9.2017 12:00;40,6;0
WLT-05;Vlaga 14;128;18.9.2017 12:00;40,6;0
WLT-05;Vlaga 15;129;18.9.2017 12:00;44,4;0
WLT-06;Vlaga 16;127;18.9.2017 12:00;43,1;0
WLT-06;Vlaga 17;128;18.9.2017 12:00;40;0
WLT-06;Vlaga 18;129;18.9.2017 12:00;42,7;0
WLT-01;Vlaga 01;127;18.9.2017 13:00;44,2;0
WLT-01;Vlaga 02;128;18.9.2017 13:00;43;0
WLT-01;Vlaga 03;129;18.9.2017 13:00;42,6;0
WLT-02;Vlaga 04;127;18.9.2017 13:00;41,9;0
WLT-02;Vlaga 05;128;18.9.2017 13:00;36,8;0
WLT-02;Vlaga 06;129;18.9.2017 13:00;40,4;0
WLT-03;Vlaga 07;127;18.9.2017 13:00;44,6;0
WLT-03;Vlaga 08;128;18.9.2017 13:00;44,3;0
WLT-03;Vlaga 09;129;18.9.2017 13:00;37,5;0
WLT-04;Vlaga 10;127;18.9.2017 13:00;34,4;0
WLT-04;Vlaga 11;128;18.9.2017 13:00;40;0
WLT-04;Vlaga 12;129;18.9.2017 13:00;42,6;0
WLT-05;Vlaga 13;127;18.9.2017 13:00;40,6;0
WLT-05;Vlaga 14;128;18.9.2017 13:00;40,5;0
WLT-05;Vlaga 15;129;18.9.2017 13:00;44,3;0
WLT-06;Vlaga 16;127;18.9.2017 13:00;43,1;0
WLT-06;Vlaga 17;128;18.9.2017 13:00;43,1;0
WLT-06;Vlaga 18;129;18.9.2017 13:00;42,7;0
WLT-01;Vlaga 01;127;18.9.2017 14:00;40,9;0
WLT-01;Vlaga 02;128;18.9.2017 14:00;42,6;0
WLT-01;Vlaga 03;129;18.9.2017 14:00;42,7;0
WLT-02;Vlaga 04;127;18.9.2017 14:00;41,8;0
WLT-02;Vlaga 05;128;18.9.2017 14:00;36,8;0
WLT-02;Vlaga 06;129;18.9.2017 14:00;40,5;0
WLT-03;Vlaga 07;127;18.9.2017 14:00;44,4;0
WLT-03;Vlaga 08;128;18.9.2017 14:00;44,3;0
WLT-03;Vlaga 09;129;18.9.2017 14:00;37,5;0
WLT-04;Vlaga 10;127;18.9.2017 14:00;34,4;0
WLT-04;Vlaga 11;128;18.9.2017 14:00;43,1;0
WLT-04;Vlaga 12;129;18.9.2017 14:00;42,6;0
WLT-05;Vlaga 13;127;18.9.2017 14:00;40,7;0
WLT-05;Vlaga 14;128;18.9.2017 14:00;40,8;0
WLT-05;Vlaga 15;129;18.9.2017 14:00;44,4;0
WLT-06;Vlaga 16;127;18.9.2017 14:00;42,9;0
WLT-06;Vlaga 17;128;18.9.2017 14:00;42,9;0
WLT-06;Vlaga 18;129;18.9.2017 14:00;42,7;0
WLT-01;Vlaga 01;127;18.9.2017 15:00;44,3;0
WLT-01;Vlaga 02;128;18.9.2017 15:00;39,3;0
WLT-01;Vlaga 03;129;18.9.2017 15:00;42,9;0
WLT-02;Vlaga 04;127;18.9.2017 15:00;41,9;0
WLT-02;Vlaga 05;128;18.9.2017 15:00;37,2;0
WLT-02;Vlaga 06;129;18.9.2017 15:00;40,8;0
WLT-03;Vlaga 07;127;18.9.2017 15:00;44,6;0
WLT-03;Vlaga 08;128;18.9.2017 15:00;44,4;0
WLT-03;Vlaga 09;129;18.9.2017 15:00;41;0
WLT-04;Vlaga 10;127;18.9.2017 15:00;37,8;0
WLT-04;Vlaga 11;128;18.9.2017 15:00;40;0
WLT-04;Vlaga 12;129;18.9.2017 15:00;42,7;0
WLT-05;Vlaga 13;127;18.9.2017 15:00;40,9;0
WLT-05;Vlaga 14;128;18.9.2017 15:00;44,6;0
WLT-05;Vlaga 15;129;18.9.2017 15:00;43,2;0
WLT-06;Vlaga 16;127;18.9.2017 15:00;43;0
WLT-06;Vlaga 17;128;18.9.2017 15:00;43,1;0
WLT-06;Vlaga 18;129;18.9.2017 15:00;42,8;0
WLT-01;Vlaga 01;127;18.9.2017 16:00;44,2;0
WLT-01;Vlaga 02;128;18.9.2017 16:00;42,7;0
WLT-01;Vlaga 03;129;18.9.2017 16:00;42,7;0
WLT-02;Vlaga 04;127;18.9.2017 16:00;41,8;0
WLT-02;Vlaga 05;128;18.9.2017 16:00;37,2;0
WLT-02;Vlaga 06;129;18.9.2017 16:00;40,6;0
WLT-03;Vlaga 07;127;18.9.2017 16:00;44,6;0
WLT-03;Vlaga 08;128;18.9.2017 16:00;44,4;0
WLT-03;Vlaga 09;129;18.9.2017 16:00;37,7;0
WLT-04;Vlaga 10;127;18.9.2017 16:00;34,5;0
WLT-04;Vlaga 11;128;18.9.2017 16:00;40;0
WLT-04;Vlaga 12;129;18.9.2017 16:00;42,7;0
WLT-05;Vlaga 13;127;18.9.2017 16:00;40,8;0
WLT-05;Vlaga 14;128;18.9.2017 16:00;44,2;0
WLT-05;Vlaga 15;129;18.9.2017 16:00;42,4;0
WLT-06;Vlaga 16;127;18.9.2017 16:00;43;0
WLT-06;Vlaga 17;128;18.9.2017 16:00;43,1;0
WLT-06;Vlaga 18;129;18.9.2017 16:00;42,7;0
WLT-01;Vlaga 01;127;18.9.2017 17:00;40,9;0
WLT-01;Vlaga 02;128;18.9.2017 17:00;42,7;0
WLT-01;Vlaga 03;129;18.9.2017 17:00;42,7;0
WLT-02;Vlaga 04;127;18.9.2017 17:00;41,8;0
WLT-02;Vlaga 05;128;18.9.2017 17:00;37,1;0
WLT-02;Vlaga 06;129;18.9.2017 17:00;40,5;0
WLT-03;Vlaga 07;127;18.9.2017 17:00;44,4;0
WLT-03;Vlaga 08;128;18.9.2017 17:00;44,3;0
WLT-03;Vlaga 09;129;18.9.2017 17:00;37,5;0
WLT-04;Vlaga 10;127;18.9.2017 17:00;34,5;0
WLT-04;Vlaga 11;128;18.9.2017 17:00;40;0
WLT-04;Vlaga 12;129;18.9.2017 17:00;42,7;0
WLT-05;Vlaga 13;127;18.9.2017 17:00;40,8;0
WLT-05;Vlaga 14;128;18.9.2017 17:00;40,9;0
WLT-05;Vlaga 15;129;18.9.2017 17:00;42,1;0
WLT-06;Vlaga 16;127;18.9.2017 17:00;43;0
WLT-06;Vlaga 17;128;18.9.2017 17:00;43,1;0
WLT-06;Vlaga 18;129;18.9.2017 17:00;42,7;0
